date,day_ahead_price,real_time_price,E_0_value
2024-07-12 00:00:00,124.19,124.19,0.0
2024-07-12 01:00:00,99.95,99.95,0.0
2024-07-12 02:00:00,99.65,99.65,0.0
2024-07-12 03:00:00,99.51,99.51,0.0
2024-07-12 04:00:00,99.51,99.51,0.0
2024-07-12 05:00:00,99.92,99.92,0.0
2024-07-12 06:00:00,104.59,104.59,0.0
2024-07-12 07:00:00,131.85,131.85,2647.5729589
2024-07-12 08:00:00,151.78,137.05,5046.90589
2024-07-12 09:00:00,154.3,140.97,7263.323166
2024-07-12 10:00:00,154.3,141.54,9478.384808
2024-07-12 11:00:00,151.27,141.52,11496.50871
2024-07-12 12:00:00,151.27,140.56,12858.25407
2024-07-12 13:00:00,151.27,141.51,12731.4255
2024-07-12 14:00:00,156.87,155.8675,12064.36801
2024-07-12 15:00:00,156.87,155.8675,10623.98145
2024-07-12 16:00:00,151.27,152.66,8359.738052
2024-07-12 17:00:00,151.27,152.66,5223.629748
2024-07-12 18:00:00,154.17,153.01,2185.127147
2024-07-12 19:00:00,154.17,152.9475,405.0435307
2024-07-12 20:00:00,154.3,152.94,60.26394112
2024-07-12 21:00:00,154.3,152.9525,0.0
2024-07-12 22:00:00,154.3,143.345,0.0
2024-07-12 23:00:00,132.52,132.52,0.0
2024-07-13 00:00:00,124.87,124.87,0.0
2024-07-13 01:00:00,105.29,105.29,0.0
2024-07-13 02:00:00,101.18,101.18,0.0
2024-07-13 03:00:00,101.18,101.18,0.0
2024-07-13 04:00:00,101.18,101.18,0.0
2024-07-13 05:00:00,101.18,101.18,0.0
2024-07-13 06:00:00,101.18,101.18,0.0
2024-07-13 07:00:00,106.05,106.05,2774.507096
2024-07-13 08:00:00,138.09,138.09,5545.52044
2024-07-13 09:00:00,138.0,138.0,8017.901546
2024-07-13 10:00:00,139.27,139.27,9584.872927
2024-07-13 11:00:00,157.14,157.14,11224.13325
2024-07-13 12:00:00,139.23,142.3775,12080.245473
2024-07-13 13:00:00,153.26,151.89999999999998,11557.59666
2024-07-13 14:00:00,153.26,151.7175,10357.55811
2024-07-13 15:00:00,153.26,151.8275,8955.350182
2024-07-13 16:00:00,139.25,151.66000000000003,7074.896802
2024-07-13 17:00:00,152.96,151.7475,4351.426825
2024-07-13 18:00:00,160.38,152.59,1891.374882
2024-07-13 19:00:00,138.1,154.4875,409.0414628
2024-07-13 20:00:00,138.1,146.255,62.92697951
2024-07-13 21:00:00,137.09,137.09,0.0
2024-07-13 22:00:00,135.36,135.36,0.0
2024-07-13 23:00:00,120.18,120.18,0.0
2024-07-14 00:00:00,101.49,101.49,0.0
2024-07-14 01:00:00,100.57,100.57,0.0
2024-07-14 02:00:00,100.62,100.62,0.0
2024-07-14 03:00:00,95.65,95.65,0.0
2024-07-14 04:00:00,95.75,95.75,0.0
2024-07-14 05:00:00,95.75,95.75,0.0
2024-07-14 06:00:00,100.62,100.62,0.0
2024-07-14 07:00:00,101.08,101.08,1728.457905
2024-07-14 08:00:00,101.34,101.34,2958.246253
2024-07-14 09:00:00,104.71,104.71,4545.000863
2024-07-14 10:00:00,119.41,119.41,5967.594311
2024-07-14 11:00:00,135.04,135.04,6781.969649
2024-07-14 12:00:00,135.0,135.0,6859.504185
2024-07-14 13:00:00,138.25,138.25,6814.9125380000005
2024-07-14 14:00:00,138.25,138.25,6407.390033
2024-07-14 15:00:00,138.25,138.25,5786.791624
2024-07-14 16:00:00,138.25,138.25,4231.468376
2024-07-14 17:00:00,138.25,141.675,2654.0371794
2024-07-14 18:00:00,138.25,151.95,1217.17165
2024-07-14 19:00:00,154.81,154.1325,228.5551254
2024-07-14 20:00:00,154.81,154.6675,32.073909830999995
2024-07-14 21:00:00,135.52,152.2925,0.0
2024-07-14 22:00:00,135.52,147.9275,0.0
2024-07-14 23:00:00,121.24,121.24,0.0
2024-07-15 00:00:00,100.77,100.77,0.0
2024-07-15 01:00:00,95.22,95.22,0.0
2024-07-15 02:00:00,95.22,95.22,0.0
2024-07-15 03:00:00,95.22,95.22,0.0
2024-07-15 04:00:00,95.22,95.22,0.0
2024-07-15 05:00:00,95.22,95.22,0.0
2024-07-15 06:00:00,100.77,100.77,0.0
2024-07-15 07:00:00,104.56,104.56,1651.231852
2024-07-15 08:00:00,137.22,137.22,2778.103869
2024-07-15 09:00:00,152.7,153.26,4272.196168
2024-07-15 10:00:00,139.43,150.64,5555.139045
2024-07-15 11:00:00,152.65,154.11,5915.895536
2024-07-15 12:00:00,139.02,150.465,6295.261775
2024-07-15 13:00:00,152.65,154.38,6251.943227
2024-07-15 14:00:00,180.14,180.14,6464.434907
2024-07-15 15:00:00,156.54,154.7225,5634.389415
2024-07-15 16:00:00,155.33,153.27,4311.87274
2024-07-15 17:00:00,139.43,150.5875,2742.9028277
2024-07-15 18:00:00,151.38,150.74,1241.640197
2024-07-15 19:00:00,151.38,150.88,234.9253235
2024-07-15 20:00:00,151.38,147.8375,20.35116202
2024-07-15 21:00:00,135.53,135.53,0.0
2024-07-15 22:00:00,133.69,133.69,0.0
2024-07-15 23:00:00,120.01,120.01,0.0
2024-07-16 00:00:00,124.19,124.19,0.0
2024-07-16 01:00:00,103.5,103.5,0.0
2024-07-16 02:00:00,99.41,99.41,0.0
2024-07-16 03:00:00,99.41,99.41,0.0
2024-07-16 04:00:00,99.41,99.41,0.0
2024-07-16 05:00:00,99.41,99.41,0.0
2024-07-16 06:00:00,103.5,103.5,0.0
2024-07-16 07:00:00,132.24,132.24,1765.653494
2024-07-16 08:00:00,138.4,138.4,2903.345148
2024-07-16 09:00:00,142.12,142.12,4211.705829
2024-07-16 10:00:00,143.7,143.7,5413.347182
2024-07-16 11:00:00,154.92,154.4575,5860.194232
2024-07-16 12:00:00,142.91,142.91,6161.620059
2024-07-16 13:00:00,143.94,143.94,5543.436183
2024-07-16 14:00:00,143.35,143.35,4571.821814
2024-07-16 15:00:00,142.91,142.91,3738.724346
2024-07-16 16:00:00,143.7,143.7,2494.394949
2024-07-16 17:00:00,142.91,142.91,1496.994824
2024-07-16 18:00:00,138.38,138.38,603.7428678
2024-07-16 19:00:00,138.39,138.39,106.9003409
2024-07-16 20:00:00,138.39,152.79749999999999,50.67157938
2024-07-16 21:00:00,135.81,152.7925,0.0
2024-07-16 22:00:00,133.68,138.505,0.0
2024-07-16 23:00:00,132.47,132.47,0.0
2024-07-17 00:00:00,124.05,124.05,0.0
2024-07-17 01:00:00,107.5,107.5,0.0
2024-07-17 02:00:00,99.86,99.86,0.0
2024-07-17 03:00:00,99.4,99.4,0.0
2024-07-17 04:00:00,99.4,99.4,0.0
2024-07-17 05:00:00,99.71,99.71,0.0
2024-07-17 06:00:00,103.29,103.29,0.0
2024-07-17 07:00:00,138.35,138.35,1567.261996
2024-07-17 08:00:00,137.68,137.68,2980.1154282
2024-07-17 09:00:00,141.81,141.81,4333.818746
2024-07-17 10:00:00,141.81,141.81,5964.541981
2024-07-17 11:00:00,142.14,142.14,7035.2836800000005
2024-07-17 12:00:00,140.3,-14.0025,7397.344196
2024-07-17 13:00:00,142.1,3.905000000000001,6950.2340540000005
2024-07-17 14:00:00,142.8,142.8,5659.213397
2024-07-17 15:00:00,142.8,142.8,4410.520286
2024-07-17 16:00:00,141.78,141.78,3306.976204
2024-07-17 17:00:00,141.78,141.78,1910.8853644
2024-07-17 18:00:00,155.68,143.56,937.9725619
2024-07-17 19:00:00,155.68,153.67999999999998,193.8149989
2024-07-17 20:00:00,155.76,154.66250000000002,32.01543987
2024-07-17 21:00:00,136.62,153.6025,0.0
2024-07-17 22:00:00,134.3,144.4575,0.0
2024-07-17 23:00:00,134.3,134.3,0.0
2024-07-18 00:00:00,132.94,132.94,0.0
2024-07-18 01:00:00,112.47,112.47,0.0
2024-07-18 02:00:00,103.29,103.29,0.0
2024-07-18 03:00:00,100.14,100.14,0.0
2024-07-18 04:00:00,100.14,100.14,0.0
2024-07-18 05:00:00,103.44,103.44,0.0
2024-07-18 06:00:00,136.42,136.42,0.0
2024-07-18 07:00:00,138.51,138.51,1160.9119
2024-07-18 08:00:00,137.84,137.84,2108.056758
2024-07-18 09:00:00,141.38,141.38,3139.8029792
2024-07-18 10:00:00,141.47,141.47,3657.706058
2024-07-18 11:00:00,141.48,141.48,3903.404061
2024-07-18 12:00:00,141.86,141.86,3922.650128
2024-07-18 13:00:00,141.86,141.86,3445.453786
2024-07-18 14:00:00,141.85,141.85,2808.002377
2024-07-18 15:00:00,141.82,141.82,2480.172376
2024-07-18 16:00:00,141.3,141.3,1988.1498725
2024-07-18 17:00:00,140.58,140.58,1316.314642
2024-07-18 18:00:00,153.94,140.52,768.601547
2024-07-18 19:00:00,153.94,153.1625,126.1462516
2024-07-18 20:00:00,153.94,153.35000000000002,32.406817258000004
2024-07-18 21:00:00,153.94,153.27,0.0
2024-07-18 22:00:00,136.03,154.845,0.0
2024-07-18 23:00:00,136.03,148.83,0.0
2024-07-19 00:00:00,134.55,134.55,0.0
2024-07-19 01:00:00,112.33,112.33,0.0
2024-07-19 02:00:00,100.52,100.52,0.0
2024-07-19 03:00:00,100.52,100.52,0.0
2024-07-19 04:00:00,100.52,100.52,0.0
2024-07-19 05:00:00,101.46,101.46,0.0
2024-07-19 06:00:00,133.79,133.79,0.0
2024-07-19 07:00:00,139.5,139.5,1587.845407
2024-07-19 08:00:00,138.05,151.335,2766.511468
2024-07-19 09:00:00,141.6,151.325,4153.505489
2024-07-19 10:00:00,180.33,180.33,5335.780914
2024-07-19 11:00:00,154.97,153.08749999999998,6145.868027
2024-07-19 12:00:00,152.38,144.1275,6780.626362
2024-07-19 13:00:00,154.97,72.2825,6314.822647
2024-07-19 14:00:00,154.97,37.075,5327.964645
2024-07-19 15:00:00,154.97,154.43,5547.312109
2024-07-19 16:00:00,152.75,153.73250000000002,4877.576075999999
2024-07-19 17:00:00,152.38,154.065,3236.621116
2024-07-19 18:00:00,153.07,154.48,1430.1301001000002
2024-07-19 19:00:00,153.07,154.6625,219.1822085
2024-07-19 20:00:00,153.07,154.645,23.3129909
2024-07-19 21:00:00,153.07,154.57000000000002,0.0
2024-07-19 22:00:00,136.39,154.42000000000002,0.0
2024-07-19 23:00:00,136.42,150.0925,0.0
2024-07-20 00:00:00,124.93,124.93,0.0
2024-07-20 01:00:00,100.97,100.97,0.0
2024-07-20 02:00:00,100.33,100.33,0.0
2024-07-20 03:00:00,99.58,99.58,0.0
2024-07-20 04:00:00,95.57,95.57,0.0
2024-07-20 05:00:00,99.8,99.8,0.0
2024-07-20 06:00:00,100.97,100.97,0.0
2024-07-20 07:00:00,104.6,104.6,1772.236498
2024-07-20 08:00:00,136.25,136.25,3180.93355
2024-07-20 09:00:00,137.59,137.59,4624.89749
2024-07-20 10:00:00,143.29,143.29,5714.610407
2024-07-20 11:00:00,143.33,143.33,6370.143895
2024-07-20 12:00:00,143.24,143.24,6923.428964000001
2024-07-20 13:00:00,147.15,147.15,6962.413305
2024-07-20 14:00:00,147.15,147.15,5986.656637
2024-07-20 15:00:00,143.19,143.19,4764.02443
2024-07-20 16:00:00,137.56,137.56,3678.0809686
2024-07-20 17:00:00,138.02,152.5175,2179.570127
2024-07-20 18:00:00,138.07,155.395,877.1078034
2024-07-20 19:00:00,159.5,155.1575,83.13708394
2024-07-20 20:00:00,159.5,154.865,8.426294133999999
2024-07-20 21:00:00,137.56,154.735,0.0
2024-07-20 22:00:00,135.7,154.35750000000002,0.0
2024-07-20 23:00:00,134.57,149.6525,0.0
2024-07-21 00:00:00,101.39,101.39,0.0
2024-07-21 01:00:00,100.65,100.65,0.0
2024-07-21 02:00:00,99.9,99.9,0.0
2024-07-21 03:00:00,95.71,95.71,0.0
2024-07-21 04:00:00,95.64,95.64,0.0
2024-07-21 05:00:00,95.71,95.71,0.0
2024-07-21 06:00:00,101.28,101.28,0.0
2024-07-21 07:00:00,101.39,101.39,1630.0159722
2024-07-21 08:00:00,132.91,132.91,3156.964025
2024-07-21 09:00:00,183.78,122.0475,4802.829509
2024-07-21 10:00:00,138.24,-74.47,6892.025653
2024-07-21 11:00:00,138.27,-74.47,8151.322325
2024-07-21 12:00:00,138.27,50.017500000000005,8790.333976
2024-07-21 13:00:00,142.6,142.6,9113.049551
2024-07-21 14:00:00,144.56,152.02,8565.611472
2024-07-21 15:00:00,142.97,142.97,7619.956686
2024-07-21 16:00:00,141.35,141.35,5866.325135
2024-07-21 17:00:00,141.99,153.3025,3761.710319
2024-07-21 18:00:00,141.6,153.165,1585.98843
2024-07-21 19:00:00,155.37,153.52,258.4561553
2024-07-21 20:00:00,155.61,153.65,17.46501363
2024-07-21 21:00:00,157.99,155.9975,0.0
2024-07-21 22:00:00,134.52,154.10750000000002,0.0
2024-07-21 23:00:00,114.5,114.5,0.0
2024-07-22 00:00:00,100.41,100.41,0.0
2024-07-22 01:00:00,100.49,100.49,0.0
2024-07-22 02:00:00,99.25,99.25,0.0
2024-07-22 03:00:00,95.22,95.22,0.0
2024-07-22 04:00:00,95.22,95.22,0.0
2024-07-22 05:00:00,100.38,100.38,0.0
2024-07-22 06:00:00,100.38,100.38,0.0
2024-07-22 07:00:00,133.96,133.96,2001.6133167
2024-07-22 08:00:00,138.28,138.28,3984.1472078
2024-07-22 09:00:00,142.07,142.07,6192.99009
2024-07-22 10:00:00,143.84,143.84,8429.957521
2024-07-22 11:00:00,144.4,144.4,9889.169403
2024-07-22 12:00:00,142.68,142.68,10067.26237
2024-07-22 13:00:00,144.4,152.1775,10522.37733
2024-07-22 14:00:00,144.72,152.1275,10076.44759
2024-07-22 15:00:00,144.32,144.32,8591.095941
2024-07-22 16:00:00,144.4,152.57999999999998,5976.317419
2024-07-22 17:00:00,139.15,139.15,3702.5355981
2024-07-22 18:00:00,158.14,154.5475,1497.865288
2024-07-22 19:00:00,158.14,154.5825,276.3625176
2024-07-22 20:00:00,158.14,154.7325,16.74552873
2024-07-22 21:00:00,136.95,154.6175,0.0
2024-07-22 22:00:00,136.95,145.39,0.0
2024-07-22 23:00:00,136.83,136.83,0.0
2024-07-23 00:00:00,130.82,130.82,0.0
2024-07-23 01:00:00,110.1,110.1,0.0
2024-07-23 02:00:00,100.95,100.95,0.0
2024-07-23 03:00:00,99.75,99.75,0.0
2024-07-23 04:00:00,99.75,99.75,0.0
2024-07-23 05:00:00,100.95,100.95,0.0
2024-07-23 06:00:00,127.44,127.44,0.0
2024-07-23 07:00:00,132.25,132.25,1766.475448
2024-07-23 08:00:00,137.77,137.77,3787.490896
2024-07-23 09:00:00,146.42,151.71750000000003,5843.55933
2024-07-23 10:00:00,148.52,143.3625,6888.790387999999
2024-07-23 11:00:00,149.43,126.72000000000001,7611.353366
2024-07-23 12:00:00,144.65,150.19750000000002,8054.01107
2024-07-23 13:00:00,150.88,151.745,7984.254215999999
2024-07-23 14:00:00,151.19,151.74,6572.624327
2024-07-23 15:00:00,179.13,179.13,5249.181992
2024-07-23 16:00:00,155.97,151.695,3829.215644
2024-07-23 17:00:00,155.41,155.4675,2487.683655
2024-07-23 18:00:00,153.85,153.7775,1270.838794
2024-07-23 19:00:00,153.98,153.73,313.5171018
2024-07-23 20:00:00,153.98,154.06750000000002,132.0892591
2024-07-23 21:00:00,136.29,154.0225,0.0
2024-07-23 22:00:00,136.28,149.43,0.0
2024-07-23 23:00:00,136.23,136.23,0.0
2024-07-24 00:00:00,124.26,124.26,0.0
2024-07-24 01:00:00,103.7,103.7,0.0
2024-07-24 02:00:00,99.86,99.86,0.0
2024-07-24 03:00:00,99.86,99.86,0.0
2024-07-24 04:00:00,99.86,99.86,0.0
2024-07-24 05:00:00,99.86,99.86,0.0
2024-07-24 06:00:00,120.62,120.62,0.0
2024-07-24 07:00:00,133.67,133.67,2170.750336
2024-07-24 08:00:00,139.02,139.02,4396.74035
2024-07-24 09:00:00,150.42,152.6825,6772.86331
2024-07-24 10:00:00,144.29,144.29,9226.832564
2024-07-24 11:00:00,152.21,152.21,10774.66222
2024-07-24 12:00:00,142.16,142.16,11047.98115
2024-07-24 13:00:00,143.74,143.74,10801.23504
2024-07-24 14:00:00,153.89,149.59,9691.848716
2024-07-24 15:00:00,153.56,151.64499999999998,8160.319473
2024-07-24 16:00:00,144.29,147.49,6619.48763
2024-07-24 17:00:00,156.01,153.04500000000002,4093.141523
2024-07-24 18:00:00,156.28,153.07750000000001,1628.727258
2024-07-24 19:00:00,156.28,154.20499999999998,210.89444
2024-07-24 20:00:00,154.16,152.09,10.34621607
2024-07-24 21:00:00,154.16,152.2425,0.0
2024-07-24 22:00:00,137.85,152.76,0.0
2024-07-24 23:00:00,134.72,148.07000000000002,0.0
2024-07-25 00:00:00,130.73,130.73,0.0
2024-07-25 01:00:00,103.77,103.77,0.0
2024-07-25 02:00:00,100.11,100.11,0.0
2024-07-25 03:00:00,100.11,100.11,0.0
2024-07-25 04:00:00,100.42,100.42,0.0
2024-07-25 05:00:00,100.42,100.42,0.0
2024-07-25 06:00:00,120.65,120.65,0.0
2024-07-25 07:00:00,134.17,134.17,2412.534558
2024-07-25 08:00:00,137.99,137.99,4722.3905424
2024-07-25 09:00:00,141.76,141.76,6771.080421000001
2024-07-25 10:00:00,143.71,143.71,8826.778704
2024-07-25 11:00:00,154.62,153.3425,10153.98538
2024-07-25 12:00:00,142.32,142.32,10584.677434
2024-07-25 13:00:00,154.95,154.95,10788.493996
2024-07-25 14:00:00,156.38,156.38,9827.399392
2024-07-25 15:00:00,143.62,143.62,8239.057453
2024-07-25 16:00:00,141.76,141.76,6210.701473
2024-07-25 17:00:00,141.76,152.94,3992.2590005
2024-07-25 18:00:00,142.45,153.84,1720.120131
2024-07-25 19:00:00,153.28,155.2,333.90927708000004
2024-07-25 20:00:00,153.28,154.935,117.5993689
2024-07-25 21:00:00,138.59,154.8625,0.0
2024-07-25 22:00:00,137.91,150.475,0.0
2024-07-25 23:00:00,133.36,133.36,0.0
2024-07-26 00:00:00,125.12,125.12,0.0
2024-07-26 01:00:00,101.83,101.83,0.0
2024-07-26 02:00:00,100.74,100.74,0.0
2024-07-26 03:00:00,100.95,100.95,0.0
2024-07-26 04:00:00,100.95,100.95,0.0
2024-07-26 05:00:00,100.95,100.95,0.0
2024-07-26 06:00:00,120.34,120.34,0.0
2024-07-26 07:00:00,132.8,132.8,1826.124864
2024-07-26 08:00:00,139.02,139.02,3133.309731
2024-07-26 09:00:00,139.02,139.02,4909.652668
2024-07-26 10:00:00,149.79,150.135,6322.144621
2024-07-26 11:00:00,155.53,155.53,7056.326151
2024-07-26 12:00:00,154.1,151.37,7028.37137
2024-07-26 13:00:00,174.79,174.79,7230.865588000001
2024-07-26 14:00:00,208.9,208.9,6978.539615
2024-07-26 15:00:00,208.9,207.425,6388.232714
2024-07-26 16:00:00,154.1,153.63,4810.220244
2024-07-26 17:00:00,152.24,153.4275,2579.433743
2024-07-26 18:00:00,152.4,153.5275,896.2365693
2024-07-26 19:00:00,141.32,151.0125,130.4079862
2024-07-26 20:00:00,140.2,151.52,40.11542315
2024-07-26 21:00:00,139.02,151.5925,0.0
2024-07-26 22:00:00,138.01,148.3525,0.0
2024-07-26 23:00:00,134.72,134.72,0.0
2024-07-27 00:00:00,136.39,136.39,0.0
2024-07-27 01:00:00,120.05,120.05,0.0
2024-07-27 02:00:00,115.19,115.19,0.0
2024-07-27 03:00:00,102.03,102.03,0.0
2024-07-27 04:00:00,102.03,102.03,0.0
2024-07-27 05:00:00,102.03,102.03,0.0
2024-07-27 06:00:00,104.88,104.88,0.0
2024-07-27 07:00:00,104.88,104.88,2467.460189
2024-07-27 08:00:00,136.79,136.79,4135.842323
2024-07-27 09:00:00,139.53,139.53,6002.6168720000005
2024-07-27 10:00:00,145.42,148.575,8480.860766
2024-07-27 11:00:00,147.48,152.46,8387.932248000001
2024-07-27 12:00:00,151.85,152.46,8056.486606
2024-07-27 13:00:00,151.85,152.51999999999998,8793.875426
2024-07-27 14:00:00,150.07,152.64,8734.393454
2024-07-27 15:00:00,145.03,151.36,7444.708716
2024-07-27 16:00:00,139.5,139.5,5689.086693
2024-07-27 17:00:00,139.48,139.48,3286.876976
2024-07-27 18:00:00,139.51,139.51,1406.150919
2024-07-27 19:00:00,141.9,155.45999999999998,793.1802132
2024-07-27 20:00:00,141.9,155.32500000000002,938.4267135
2024-07-27 21:00:00,139.32,155.0575,0.0
2024-07-27 22:00:00,135.52,140.355,0.0
2024-07-27 23:00:00,135.52,135.52,0.0
2024-07-28 00:00:00,124.53,124.53,0.0
2024-07-28 01:00:00,101.06,101.06,0.0
2024-07-28 02:00:00,100.74,100.74,0.0
2024-07-28 03:00:00,95.2,95.2,0.0
2024-07-28 04:00:00,95.2,95.2,0.0
2024-07-28 05:00:00,96.06,96.06,0.0
2024-07-28 06:00:00,96.06,96.06,0.0
2024-07-28 07:00:00,101.56,101.56,2021.944209
2024-07-28 08:00:00,127.22,127.22,4848.172862
2024-07-28 09:00:00,181.23,181.23,7713.22193
2024-07-28 10:00:00,139.21,139.21,11011.68904
2024-07-28 11:00:00,179.24,179.24,11791.52386
2024-07-28 12:00:00,139.53,139.53,12234.59216
2024-07-28 13:00:00,139.15,139.15,12467.203891
2024-07-28 14:00:00,139.79,139.79,11711.23697
2024-07-28 15:00:00,141.66,141.66,9793.949355
2024-07-28 16:00:00,141.53,141.53,7108.209659
2024-07-28 17:00:00,141.68,146.405,4095.217185
2024-07-28 18:00:00,153.99,153.51,1601.165971
2024-07-28 19:00:00,157.22,153.9225,231.82703944
2024-07-28 20:00:00,181.45,195.51,153.1737911
2024-07-28 21:00:00,154.84,152.26,0.0
2024-07-28 22:00:00,134.11,148.32750000000001,0.0
2024-07-28 23:00:00,118.97,118.97,0.0
2024-07-29 00:00:00,124.19,124.19,0.0
2024-07-29 01:00:00,100.23,100.23,0.0
2024-07-29 02:00:00,95.3,95.3,0.0
2024-07-29 03:00:00,95.3,95.3,0.0
2024-07-29 04:00:00,95.3,95.3,0.0
2024-07-29 05:00:00,95.3,95.3,0.0
2024-07-29 06:00:00,100.58,100.58,0.0
2024-07-29 07:00:00,121.12,121.12,2400.782435
2024-07-29 08:00:00,135.31,135.31,5260.635298
2024-07-29 09:00:00,138.55,138.55,8120.851808
2024-07-29 10:00:00,138.58,138.58,10377.84449
2024-07-29 11:00:00,138.58,138.58,11504.27478
2024-07-29 12:00:00,139.02,139.02,12229.92489
2024-07-29 13:00:00,151.99,151.02,12082.595139
2024-07-29 14:00:00,139.02,139.02,10914.13806
2024-07-29 15:00:00,153.04,152.11,9173.266981
2024-07-29 16:00:00,153.04,152.8275,7256.890651
2024-07-29 17:00:00,157.62,157.62,4516.1606115
2024-07-29 18:00:00,156.13,152.1625,1772.151045
2024-07-29 19:00:00,156.13,152.1475,276.9636127
2024-07-29 20:00:00,155.26,152.6175,60.90537677
2024-07-29 21:00:00,156.13,154.93,0.0
2024-07-29 22:00:00,151.69,152.97,0.0
2024-07-29 23:00:00,151.69,152.97,0.0
2024-07-30 00:00:00,125.01,153.305,0.0
2024-07-30 01:00:00,100.02,100.02,0.0
2024-07-30 02:00:00,95.3,95.3,0.0
2024-07-30 03:00:00,95.3,95.3,0.0
2024-07-30 04:00:00,95.3,95.3,0.0
2024-07-30 05:00:00,95.3,95.3,0.0
2024-07-30 06:00:00,100.57,100.57,0.0
2024-07-30 07:00:00,118.52,118.52,2453.858489
2024-07-30 08:00:00,138.16,138.16,5474.461905
2024-07-30 09:00:00,140.78,140.78,8234.499683
2024-07-30 10:00:00,143.59,143.59,10827.163625
2024-07-30 11:00:00,144.2,144.2,12152.37891
2024-07-30 12:00:00,142.62,142.62,12376.328752
2024-07-30 13:00:00,142.94,142.94,11960.50259
2024-07-30 14:00:00,153.41,152.31,11030.92474
2024-07-30 15:00:00,156.68,151.8475,9593.43728
2024-07-30 16:00:00,156.68,153.5675,7906.616009
2024-07-30 17:00:00,155.67,150.865,5094.896427
2024-07-30 18:00:00,154.61,152.19,2169.803566
2024-07-30 19:00:00,154.88,154.9725,336.0304896
2024-07-30 20:00:00,154.98,153.24,90.52880312
2024-07-30 21:00:00,154.81,153.08,0.0
2024-07-30 22:00:00,154.48,153.1025,0.0
2024-07-30 23:00:00,133.29,153.145,0.0
2024-07-31 00:00:00,124.16,131.44,0.0
2024-07-31 01:00:00,109.89,109.89,0.0
2024-07-31 02:00:00,101.52,101.52,0.0
2024-07-31 03:00:00,101.52,101.52,0.0
2024-07-31 04:00:00,101.52,101.52,0.0
2024-07-31 05:00:00,101.52,101.52,0.0
2024-07-31 06:00:00,120.88,120.88,0.0
2024-07-31 07:00:00,134.16,134.16,2931.728455
2024-07-31 08:00:00,137.99,137.99,6535.664358
2024-07-31 09:00:00,140.33,140.33,9750.256299
2024-07-31 10:00:00,142.35,142.35,12033.30188
2024-07-31 11:00:00,143.33,143.33,13336.3023
2024-07-31 12:00:00,143.29,143.29,13904.58091
2024-07-31 13:00:00,153.88,151.995,13607.65298
2024-07-31 14:00:00,153.88,152.095,12667.57541
2024-07-31 15:00:00,153.88,152.20499999999998,11027.13613
2024-07-31 16:00:00,153.88,153.5,8865.430756
2024-07-31 17:00:00,156.85,152.0825,5227.908233
2024-07-31 18:00:00,156.51,154.115,1658.9696066
2024-07-31 19:00:00,157.57,154.21,204.0198454
2024-07-31 20:00:00,156.91,154.6775,82.56356161
2024-07-31 21:00:00,156.64,154.59500000000003,0.0
2024-07-31 22:00:00,152.53,154.19,0.0
2024-07-31 23:00:00,132.74,154.225,0.0
2024-08-01 00:00:00,145.62,152.6,0.0
2024-08-01 01:00:00,106.8,106.8,0.0
2024-08-01 02:00:00,106.8,106.8,0.0
2024-08-01 03:00:00,106.78,106.78,0.0
2024-08-01 04:00:00,106.78,106.78,0.0
2024-08-01 05:00:00,106.8,106.8,0.0
2024-08-01 06:00:00,106.8,106.8,0.0
2024-08-01 07:00:00,138.76,138.76,2666.801521
2024-08-01 08:00:00,142.62,142.62,6185.851934
2024-08-01 09:00:00,146.27,146.27,9040.013143
2024-08-01 10:00:00,148.31,148.31,10750.15078
2024-08-01 11:00:00,148.27,148.27,12027.40598
2024-08-01 12:00:00,147.12,147.12,12949.45011
2024-08-01 13:00:00,148.23,148.23,12586.864708
2024-08-01 14:00:00,148.23,148.23,11815.8459
2024-08-01 15:00:00,147.76,147.76,10156.24489
2024-08-01 16:00:00,147.1,147.1,7875.905527999999
2024-08-01 17:00:00,160.05,153.025,4281.327889
2024-08-01 18:00:00,162.59,158.82500000000002,1242.093841
2024-08-01 19:00:00,162.69,162.1475,71.62699474
2024-08-01 20:00:00,160.95,160.04250000000002,17.07433207
2024-08-01 21:00:00,160.95,159.9875,0.0
2024-08-01 22:00:00,158.97,159.61,0.0
2024-08-01 23:00:00,142.35,159.76999999999998,0.0
2024-08-02 00:00:00,144.37,148.1725,0.0
2024-08-02 01:00:00,129.99,129.99,0.0
2024-08-02 02:00:00,127.85,127.85,0.0
2024-08-02 03:00:00,106.79,106.79,0.0
2024-08-02 04:00:00,126.45,126.45,0.0
2024-08-02 05:00:00,129.99,129.99,0.0
2024-08-02 06:00:00,141.35,141.35,0.0
2024-08-02 07:00:00,141.76,141.76,2437.900707
2024-08-02 08:00:00,146.58,146.58,5641.625646
2024-08-02 09:00:00,147.44,147.44,8341.586179
2024-08-02 10:00:00,157.86,157.0575,9967.772001
2024-08-02 11:00:00,157.7,157.0975,11331.913662
2024-08-02 12:00:00,157.7,156.9775,11911.594011
2024-08-02 13:00:00,157.7,156.99,12032.62369
2024-08-02 14:00:00,157.7,156.9675,11607.834043
2024-08-02 15:00:00,161.57,159.155,9884.925145
2024-08-02 16:00:00,161.57,159.27499999999998,7617.751338
2024-08-02 17:00:00,161.57,157.26749999999998,4320.103937
2024-08-02 18:00:00,160.39,184.735,1436.135973
