timestamp,gen,forecast_da,forecast_rt,capacity
2024-07-24 10:00:00+09:00,8127.4613,9132.205489,8978.630479402516,21022.1
2024-07-24 11:00:00+09:00,9601.321000000002,10631.264347216731,10145.064703438517,21022.1
2024-07-24 12:00:00+09:00,8345.215,10639.76250817813,10806.72204293479,21022.1
2024-07-24 13:00:00+09:00,8750.45,10719.406845577527,10657.784420661257,21022.1
2024-07-24 14:00:00+09:00,10121.944370000001,9614.300395,9294.295538342352,21022.1
2024-07-24 15:00:00+09:00,8879.82695,8122.2453421858645,8458.149211178708,21022.1
2024-07-24 16:00:00+09:00,5762.243355,6481.777491774279,6543.507520589934,21022.1
2024-07-24 17:00:00+09:00,4128.016025000001,3843.452941,3570.5154126505918,21022.1
2024-07-24 18:00:00+09:00,1800.7716699999999,1493.1474214281236,1535.3198468304874,21022.1
2024-07-24 19:00:00+09:00,418.81917999999996,205.89852817734246,247.91009742002177,21022.1
2024-07-24 20:00:00+09:00,11.25573,0,0,21022.1
2024-07-24 21:00:00+09:00,0,0,0,21022.1
2024-07-24 22:00:00+09:00,0,0,0,21022.1
2024-07-24 23:00:00+09:00,0,0,0,21022.1
2024-07-25 00:00:00+09:00,0,0,0,21022.1
2024-07-25 01:00:00+09:00,0,0,0,21022.1
2024-07-25 02:00:00+09:00,0,0,0,21022.1
2024-07-25 03:00:00+09:00,0,0,0,21022.1
2024-07-25 04:00:00+09:00,0,0,0,21022.1
2024-07-25 05:00:00+09:00,19.905263650000002,0,0,21022.1
2024-07-25 06:00:00+09:00,763.874591,759.0681156001771,673.7866517838376,21022.1
2024-07-25 07:00:00+09:00,2879.33965,2501.911762533486,2415.073318921198,21022.1
2024-07-25 08:00:00+09:00,6092.996,4498.149661556348,5069.4345849066285,21022.1
2024-07-25 09:00:00+09:00,8478.102200000001,6837.182895088505,7761.098152745553,21022.1
2024-07-25 10:00:00+09:00,10676.396700000001,8889.492252250717,9356.119418712718,21022.1
2024-07-25 11:00:00+09:00,12236.414999999999,10298.083457159044,10729.902374753297,21022.1
2024-07-25 12:00:00+09:00,12491.237,10771.77671089929,11228.381351230193,21022.1
2024-07-25 13:00:00+09:00,13109.1865,10578.062162899827,11435.344053335117,21022.1
2024-07-25 14:00:00+09:00,11667.34787,9514.357809504458,10439.180673483052,21022.1
2024-07-25 15:00:00+09:00,10166.41633,8036.850288987768,8999.670883842777,21022.1
2024-07-25 16:00:00+09:00,6631.70233,5982.323250475654,6849.768026286144,21022.1
2024-07-25 17:00:00+09:00,3554.29867,3738.229730843771,4079.02845,21022.1
2024-07-25 18:00:00+09:00,1881.9466699999998,1647.3108924210571,1491.1292953701827,21022.1
2024-07-25 19:00:00+09:00,339.77666999999997,328.89553337979214,288.35781279692526,21022.1
2024-07-25 20:00:00+09:00,5.902,0,0,21022.1
2024-07-25 21:00:00+09:00,0,0,0,21022.1
2024-07-25 22:00:00+09:00,0,0,0,21022.1
2024-07-25 23:00:00+09:00,0,0,0,21022.1
2024-07-26 00:00:00+09:00,0,0,0,21022.1
2024-07-26 01:00:00+09:00,0,0,0,21022.1
2024-07-26 02:00:00+09:00,0,0,0,21022.1
2024-07-26 03:00:00+09:00,0,0,0,21022.1
2024-07-26 04:00:00+09:00,0,0,0,21022.1
2024-07-26 05:00:00+09:00,23.50550865,0,0,21022.1
2024-07-26 06:00:00+09:00,637.626591,445.5329244601443,617.2242106,21022.1
2024-07-26 07:00:00+09:00,2776.79275,1746.5173204232965,2102.535429899886,21022.1
2024-07-26 08:00:00+09:00,6045.8256,3340.2265255646703,4193.062380808569,21022.1
2024-07-26 09:00:00+09:00,8505.7321,4862.606820656367,6713.914791793576,21022.1
2024-07-26 10:00:00+09:00,11028.3213,6159.610549509671,7846.702205495112,21022.1
2024-07-26 11:00:00+09:00,12011.337000000001,7051.486024109996,8670.682030270505,21022.1
2024-07-26 12:00:00+09:00,11641.0247,6893.423892,8352.405194,21022.1
2024-07-26 13:00:00+09:00,10858.452000000001,6949.801544134894,8514.495581894995,21022.1
2024-07-26 14:00:00+09:00,9394.91837,6541.045785275434,7523.398636087109,21022.1
2024-07-26 15:00:00+09:00,7846.66033,5892.165348659204,6601.082855325919,21022.1
2024-07-26 16:00:00+09:00,4351.35203,4422.751390480069,5176.163780644348,21022.1
2024-07-26 17:00:00+09:00,2875.61007,2344.8882769263564,2474.9744817873766,21022.1
2024-07-26 18:00:00+09:00,1383.20967,656.3123503968105,1069.320686777163,21022.1
2024-07-26 19:00:00+09:00,295.90267,25.725233804786733,230.8598913,21022.1
2024-07-26 20:00:00+09:00,7.53867,0,0,21022.1
2024-07-26 21:00:00+09:00,0,0,0,21022.1
2024-07-26 22:00:00+09:00,0,0,0,21022.1
2024-07-26 23:00:00+09:00,0,0,0,21022.1
2024-07-27 00:00:00+09:00,0,0,0,21022.1
2024-07-27 01:00:00+09:00,0,0,0,21022.1
2024-07-27 02:00:00+09:00,0,0,0,21022.1
2024-07-27 03:00:00+09:00,0,0,0,21022.1
2024-07-27 04:00:00+09:00,0,0,0,21022.1
2024-07-27 05:00:00+09:00,7.007000000000001,0,0,21022.1
2024-07-27 06:00:00+09:00,694.475,262.6023031226696,280.9865163486396,21022.1
